gene	out_aug/HAP1_KO1_a_L000/HAP1_KO1_a_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_KO1_b_L000/HAP1_KO1_b_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_KO1_c_L000/HAP1_KO1_c_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_a_L000/HAP1_P1_a_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_b_L000/HAP1_P1_b_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_c_L000/HAP1_P1_c_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM
RHPN1-AS1	-0.8674260811134004	-0.8195533833890556	-0.6558982043253024	-0.4774071526245775	-0.5875097438065031	-0.5649388442529101
ADGRB2	0.42709151285599767	0.41653347595110973	0.454334766739053	0.6894168673488352	0.738733991932144	0.7276328706935328
MAGED1	2.6537106566979194	2.7224675626083745	2.6899190901420114	2.9114175800079085	3.0337049794115023	2.96311096244952
FRMD5	-0.8869202728149594	-0.9925832541052512	-1.0020376910265745	-0.7192278427654389	-0.769573596489198	-0.737127498129199
LINC00461	-0.8271212346082074	-0.8426161139402287	-0.7205457654214347	-0.5368877472039311	-0.6513932254312488	-0.4994829444566284
ATP7B	-1.0133353916255359	-0.9941512049020408	-1.043966532376321	-0.8335054129215013	-0.7879147541012556	-0.7976476467851915
TNFAIP8L1	-0.7164072899799616	-0.8408349567053249	-0.8263663459301983	-0.4813504021387647	-0.6588332100511346	-0.5409032181617771
AATK	-0.7177566988211742	-0.6948354483381968	-0.8348853859591276	-0.5819814936873432	-0.5168611732647027	-0.4283165445234952
WIPF3	0.40653282229865884	0.4918299143060764	0.33885329341193043	0.7192996560532633	0.7118187892845016	0.6792023870656189
CTC-548K16.5	1.1656393916141878	1.294470525818777	1.1477822828141004	1.368449206294378	1.6076050590949253	1.5018261315168446
SLC29A2	1.3440785992033075	1.2456400142420219	1.33082242005544	1.6121213696384527	1.553843222215542	1.6376034122201797
FDFT1	1.6260637505673938	1.6432045637731798	1.7485978729085023	1.9311693176560745	1.9707260068506915	1.997556594835298
IRF1	-1.2875936823124134	-1.35729597591581	-1.2121700782335294	-1.1952506482982566	-1.0645891324366268	-1.0880768831925292
GAS2L1	-0.1065576741025824	-0.002164171382807814	0.09440902413016708	0.2907124623594588	0.256749637714213	0.29357163215012033
RGS19	0.4898515486129158	0.6297443151431299	0.5196522102549773	0.890256816752352	0.8789307917281063	0.7461959205607634
TMEM134	-0.6849491482558636	-0.4819421308422215	-0.5656921930589004	-0.28030108638601287	-0.3156844472257323	-0.36080567946756265
SLC26A6	-0.1898487280685034	-0.11421180312562794	-0.14196440998275814	0.12323417098323669	0.13838524430074886	0.1276542309110818
ZNF865	-0.332412121721426	-0.2844665943593165	-0.34384907986070096	-0.04442687550703534	-0.056740429243960375	-0.04468299663775194
PDZD7	-0.4991874353816826	-0.5354706313899888	-0.49607021907816673	-0.23157414931571074	-0.2009102904637105	-0.3189474410173748
ZNF444	-0.8232530360587729	-0.9502540959766932	-0.8224115175749663	-0.6385070795386111	-0.6672748142272205	-0.5890896401330076
SNN	0.007617739479387226	0.0502349749468475	-0.023680241844164337	0.3289297599095946	0.2542619527594912	0.30644008942682543
ZNF774	-0.9747878044624012	-1.0162651345369138	-1.1494368951333827	-0.8468746322598713	-0.8802310080205288	-0.773553450370912
SEPT5	0.514112418518042	0.5668115005773378	0.4994396907620481	0.7954120308086366	0.9012552077044509	0.7656431724180519
HOXA6	0.11951821225064992	0.031446245579254836	0.026680420176348342	0.3608741492329872	0.34093410318916706	0.341323373059478
C17orf62	-0.08147048607168092	-0.03600887899199373	-0.08323035820237505	0.11969302072691018	0.3211698855812351	0.1985411506742336
SDC1	0.46027447203312355	0.5619283712058162	0.2599309496809921	0.6545144953656549	0.7760143910623599	0.760166229038799
FAM78A	0.4454124497686383	0.46660279939627197	0.5124039856875066	0.8221992528161877	0.7085600940269282	0.7792043682481241
FGFR4	0.5281129675443036	0.5389653313176488	0.4918148729005674	0.7992782908903536	0.8433770052259277	0.8066483949970479
MGAT5B	-0.5095910102926103	-0.4365834412286848	-0.5909572181079786	-0.3235049560238664	-0.23664681274278163	-0.18201962174194478
RP11-597D13.9	-0.29685368256850986	-0.20375341171281547	-0.20185145529621643	0.07603384314894958	0.013781663897827603	0.04675348695330959
ZFP36L2	0.03784477642053493	0.19107612762007234	0.07164817464494148	0.2911867350829909	0.47124220963556945	0.4072257820610431
RNF182	-0.4901028296154191	-0.41332040295700045	-0.4178443247100463	-0.22939352008430758	-0.07699246709461464	-0.21443291494607045
RNF168	-0.42034454998339865	-0.2277757996346175	-0.318685530353586	0.017809619943806927	-0.06614334281349118	-0.0838431171656119
HSPH1	-0.3051931505579599	-0.34105813068390795	-0.28204240343975545	0.023839700145875622	-0.06465131895843437	-0.059976036954306686
CTB-33G10.6	1.1414073509312133	1.1334266431149471	1.0429746778409859	1.356215876908971	1.5050210302629397	1.358593050655375
JAK1	-0.23400739046368646	-0.28590791589048636	-0.2917753400708531	0.01421556123962992	0.03004433877203464	-0.0178891346259801
C2CD2	-0.28910166178027713	-0.17334315519854648	-0.15232157673124352	0.056290710326017596	0.0794629325381631	0.10092945065635535
CTD-2047H16.3	-0.5246229484579203	-0.5523730871701021	-0.5749956730925537	-0.33844649815756017	-0.34844279964384167	-0.18377873790235172
OLIG2	-0.012348660362968741	0.0628110814375961	-0.07299597457290895	0.24673674748061933	0.3232203474436388	0.2793535917411344
HBQ1	0.9577164666698285	1.0558900272209455	1.0056425791561758	1.4289276584118433	1.2529249128801818	1.235857449655623
HSPB1	3.5908120386358306	3.6256112371508804	3.5763541640088907	3.8505200777903155	3.8927622226401475	3.911298635367776
POLR3G	-0.37864815684063335	-0.485040754594988	-0.3090120982652883	-0.13766260509432746	-0.0685605191836116	-0.13840968606513632
ZNF484	-1.1618526694748235	-1.163561949524831	-1.151694742669194	-0.9693391546459331	-0.951021220401069	-0.9647757176218108
PITX1	0.5254976080376638	0.47242268069770904	0.4526646442954172	0.7134849346489104	0.8162094106445678	0.8211278150170723
CHAC2	-0.18248460113350798	-0.2959922712387313	-0.17670734565521642	-0.04136110496297769	0.14542554622657622	0.08871765473449915
ADAMTS7	-0.25118669796507054	-0.09803639016147887	-0.12905491007556752	0.07406608983283551	0.12906222777567025	0.18402494899414684
MAML3	-0.019397197255781984	0.09802766861008137	0.09538369189846002	0.37805278328939934	0.32290631997487007	0.3605087927234756
CRACR2B	-0.4101478421485544	-0.34588969307300754	-0.6222617278846378	-0.2386487083770214	-0.08181873146991255	-0.22267364009957435
PREX1	-0.5546189741987352	-0.6034470839584731	-0.4636774929327041	-0.26555487511307824	-0.24411926715790078	-0.30301197941916536
AC092597.3	0.9040137599800963	1.117370942940251	1.0734632045192394	1.3873504255848568	1.3169865064413147	1.3262276563099926
SMAD9	0.14787139291266765	0.0367056843766636	0.05675941975957111	0.35231764420715944	0.32690070174628566	0.452856441302161
CADM2	-1.0195616319611542	-1.0876035186463586	-1.1450828964955007	-0.901676826317525	-0.9151185779943332	-0.7974429692323408
MAST3	-0.031034703765303533	-0.06555680432937123	-0.00547928304028943	0.17399016094903771	0.27221080112316665	0.3299998962967995
ZC3H6	-0.35449238720142945	-0.30072521804748426	-0.3394186859894245	-0.014171152137856956	-0.07607301638896108	-0.054462864805303726
TBX1	0.4431077984834576	0.6325991147941762	0.6290814390847452	0.7540368816102679	0.9599278936421637	0.9142192597420726
ARHGAP33	-0.021899323614591203	-0.06628260786941821	-0.1465638103046331	0.20506845274166705	0.1890414175048672	0.25835816493348956
FBXO36	-0.8703764354247792	-0.9963464126392843	-0.7876663370213348	-0.7270280733149582	-0.5964681707412943	-0.6017607298619515
CAMKV	0.019372233668398905	0.2781758687744126	0.14908464791757436	0.3856572993080489	0.4601809786620825	0.5201528168547935
FTL	3.2206285669933212	3.2657611747605313	3.3107064197058134	3.5669663434968193	3.5673996805632306	3.563100942488831
CTD-2562J17.7	-0.38103224786549067	-0.34204323617628873	-0.10385624097697532	0.007133245402067147	0.12370031736280969	-0.0817311885657429
LPIN3	0.6163542687034393	0.5833567528106289	0.5398314506784044	0.9305396188345296	0.8719279561374103	0.8661639134714963
PLS3-AS1	-1.0766876823159446	-1.201319326645167	-1.1247635419552546	-0.9615299821015252	-0.8575294412254383	-0.9591813918115341
ETS1	-1.0721181083411628	-1.150784113717932	-1.199415190689988	-0.9694389680211424	-0.9430963912116219	-0.8836357885845496
SOX8	-0.7024208585941445	-0.8069216324599491	-0.5726406479653022	-0.47834241575411146	-0.3481566505195342	-0.45541394989044015
FBRSL1	0.08574757687893479	0.07993028606408428	-0.02684700791346056	0.25271902205391916	0.45072569513679134	0.338829701811493
HYKK	-0.7648864642254021	-0.8772166258463937	-0.7649966359876713	-0.6243827806425821	-0.5774119593675645	-0.4502284832612465
SMTNL2	0.13036066299885465	0.093683670010731	0.03716973297670038	0.4685502067757763	0.2942582328808881	0.40660312079206584
HAUS2	-0.9735294880528029	-0.9063903473049889	-0.8384688482014793	-0.692066659208786	-0.701406612170366	-0.5968739311198711
TUBA1A	2.9811396314846412	2.939599506691386	2.9381036706346455	3.2350320559339316	3.2509095341440535	3.2967019173449312
PALM	-0.12037733849534077	-0.19030740723050404	-0.27301321173369825	0.1486237798237357	0.10396784350090876	0.05789270741764744
ATP10D	-0.022075041747530774	0.07489409928112842	0.05833853866530308	0.3926564280414816	0.3001037689342521	0.3345453090824885
SLIT2	-0.7897405644929445	-0.6917614671116623	-0.7935961371103434	-0.48041859138858595	-0.5166834002824271	-0.49501087965262786
MTA3	-0.173786848575134	-0.1959244492129106	-0.11788248944664556	0.1844739914039566	0.07045613686665766	0.15231048452404577
CHRD	-0.9178174947963543	-1.0396584077298847	-0.9904785790379035	-0.7273483265249553	-0.7445455354712066	-0.7657880626557088
SLC2A4RG	1.5831915047292693	1.582809592530733	1.5386083676213649	1.8795088628009153	1.8961917622622042	1.8907970011953672
C1orf216	-0.9260858777091011	-1.0613807681276126	-0.8366017721831612	-0.6776400120528493	-0.6507700374519318	-0.7608832899498925
MAST1	0.4605484496101125	0.5333864506703574	0.4534037925081179	0.8003048735659875	0.8559274543255807	0.7412337503022224
MAZ	2.0288171987001693	2.029820039863041	2.0267315012569926	2.359850701700127	2.3305540027636877	2.3516574924904723
TUBB3	0.3877521277179621	0.45595696225379545	0.2683329664735838	0.7521761391489477	0.6794961652534014	0.6358014294556482
KLHL5	-0.31918083592563784	-0.25584599307229666	-0.25789412873812195	-0.02386155102922347	0.09340245322956589	-0.016046394827632378
AC009133.24	2.516386078723814	2.4099509692010694	2.4716599615710066	2.7160441108246896	2.8204314923702856	2.8116219640609907
HIST1H4K	2.459025820964523	2.434395288039612	2.439084455638307	2.7626462110154195	2.799004140746939	2.7209284434514203
RNF146	-1.1693600847968981	-1.1386028273785749	-1.0554306590339413	-0.924843713591267	-0.8878715092328751	-0.8984713516897271
SHOX2	-0.6005766659462713	-0.43119077789168897	-0.4326650607571017	-0.29285542503179535	-0.10792663149671987	-0.20486182975118247
ZNF692	0.7722795999447479	0.7842195075311199	0.8268107849077759	1.1314490182508097	1.0833830069847898	1.1376171539974467
MIR6720	0.8240356712167286	1.0899714996298318	0.8339699406196809	1.3780087768283886	1.1308697294555627	1.2206674055019604
SLC38A3	-0.4914822047149326	-0.46173355792800197	-0.4384918696165709	-0.18100248568707888	-0.16477265948853617	-0.18035846717689105
CD320	-0.9733626961897296	-0.8298042483609255	-0.8462497771359782	-0.61305549437564	-0.6205019527008496	-0.6514646303628999
MAFG-AS1	-1.0628824077954184	-1.1505433619973113	-1.0105431495278232	-0.7894958540787941	-0.8590231368126051	-0.893977528003601
NEK9	-0.7093066524328656	-0.7823880657820157	-0.6600501337500244	-0.4627923028967426	-0.44206123509488554	-0.4306113050285819
B3GNT5	-0.99279053240911	-0.8573038940213374	-0.8596315479541563	-0.6595337480487572	-0.6240220483366371	-0.6660921324216089
OLFM2	0.18322240459142142	0.17235783171597105	0.11007766620780046	0.42395545892315545	0.43103089377526305	0.5601643578245986
RP11-44N21.4	0.5197269255381975	0.4686460844939828	0.33786532065119534	0.6563510970025157	0.8372070125893645	0.8040885379237068
L3MBTL3	-1.3264115711358264	-1.2291412354623739	-1.230702647889788	-1.0982346709253539	-1.0572631241598263	-1.0464766919504216
RP11-286N22.14	-0.7196003783771115	-0.4667284828358582	-0.4879095823669058	-0.23045359117416786	-0.2647645957395251	-0.2999762728176918
SULT1A1	-0.8806935748235278	-0.9616621496063359	-0.9397634349962773	-0.7428666150289699	-0.6014231817282212	-0.6910130255701391
PPID	-0.7063764432844278	-0.7679091001282253	-0.7971627670835855	-0.42633012245479124	-0.4757804220675985	-0.5637616691122043
IDI1	-0.9219910996858967	-0.714329646763894	-0.6501967618867653	-0.5310873142655	-0.5058424130659015	-0.4187889842141223
DUSP23	0.8867717530457377	0.8425338735654365	0.949392110042823	1.2366871395903174	1.2849774655088477	1.1502766234240454
RP11-386G11.10	4.970256644472346	4.970107862090874	4.976754056590812	5.292623738696884	5.257961700341576	5.2838855375005345
PCDH18	0.5133108467086446	0.544750294279158	0.5522389622410182	0.8533322756067176	0.8666052377834349	0.8805842595647191
RP11-85O21.5	-0.15343132992404027	-0.4104803572897344	-0.2847693655067437	-0.07117080305174832	0.06246684730647745	0.09162572797504197
C1R	0.38572615125385484	0.4434970580674667	0.3284747411384564	0.6625107371603794	0.7572165222682452	0.7231941781631785
TIMP3	0.02811253910136065	-0.2108693441301621	-0.14937778687237172	0.150277368336911	0.1954604113565527	0.2817215347402241
RNA5SP352	1.0195391480502238	0.8877869969280653	1.1031045954593697	1.3626466589215263	1.332987302265712	1.3310107560260158
GNE	-0.45154996468397296	-0.43000081040374033	-0.3552728474969415	-0.008176808815317396	-0.2141695807062441	-0.12371867244856684
RP11-849N15.3	0.7524768333315306	0.746983489903392	0.6659712290374801	1.1308903427678885	1.0301898021615379	1.0025195788176815
GNG4	-0.12486973451693874	-0.10200361563379469	-0.2487773408505006	0.1365035760971364	0.21428228243911485	0.11978656751742252
KAT14	-0.27613691079084535	-0.4650529144063055	-0.298492353739633	-0.11031162692411996	-0.07133955797949926	0.06101763035226623
SLIRP	-1.2784980089075082	-1.1735681239158193	-1.2268208122113455	-1.050310175734491	-1.0211191054666537	-0.9890508939763872
IL16	-0.7186230397552766	-0.7277444106760598	-0.8607426787206297	-0.48410092177752473	-0.469178009675471	-0.528773013458717
CASP7	-0.8983522533480436	-0.6754250052595184	-0.850878254383106	-0.5307195780635511	-0.6355295361930626	-0.4445909274584853
PRICKLE3	0.3694080539142062	0.3771157465870798	0.29648883171761586	0.775738880504681	0.6111835564645433	0.6415729227671312
REEP2	0.6991297728735734	0.733400668152598	0.7757176488458388	1.0611892994888272	1.0402292559365345	1.1142319379911167
ST8SIA2	-1.0781353135339287	-0.9626853392030603	-1.015375861873564	-0.834074819588323	-0.8089940934359612	-0.6862226472660992
MRC2	-0.2587559927919505	-0.34943845035567167	-0.2798377681131458	0.0021938867891515687	0.042660260801556035	0.002873614989335177
RHBDF1	0.3697133073713754	0.2671115481471935	0.20731428968767032	0.5216288428520645	0.6783096388894785	0.6414730133675757
SLC39A4	-1.1092315408485374	-1.0919038320066459	-1.1217495319492459	-0.8445751492877883	-0.8758732726828437	-0.9126213999582985
SLC1A1	-1.043322562197687	-1.0624014358536662	-1.0599029391088837	-0.818423059543762	-0.8110865682437084	-0.8174212766083105
SCUBE3	0.059185911872262964	0.17472701316320977	0.14644853981377856	0.4589172454391485	0.4971860862863017	0.41652484677373364
RP11-463C8.4	0.7340486362053752	0.3527829204807409	0.6894499495960915	1.067714194338518	0.8793474885149215	0.8819020387133066
RGMA	-0.10819463428699293	-0.10978745264876162	-0.18948272986809123	0.15094904896449204	0.22956893207322435	0.17824040416116824
RASA3	-0.34408461282261477	-0.43966008433646886	-0.34285774337598635	-0.11757769046791447	-0.0018740729238085367	-0.07800671499384014
CCDC69	-0.3046921296374231	-0.36263223708001074	-0.21973467058366103	0.018964183502718043	-0.01878569573675473	0.06012202480400953
RTN4R	0.07669054282171504	0.03400546101800372	-0.014039876338802368	0.3150624329148748	0.4396623193277425	0.32499907472209577
DUSP8	-1.2127902298914983	-1.2323611348948234	-1.2062601074738093	-1.0667782454892347	-0.9989612026481101	-0.9539684204117684
CXXC1	0.4472008712150352	0.6080122045505209	0.4755071978450287	0.9063328047157587	0.8749419444848815	0.774429412488046
WHAMM	-1.0232434004539763	-1.0492244218697728	-0.9088053470490158	-0.8283832805848736	-0.7440227292841747	-0.6566973088490986
IQCJ-SCHIP1	-0.6891129461137425	-0.8218933189976997	-0.7329879157678285	-0.5033526431215526	-0.3824122310326407	-0.5131176167545536
MSX2	0.04736175838739639	0.24339218527264483	0.12632071013535442	0.42571176755393136	0.5169638617348447	0.48475834453363154
TBX2-AS1	-0.5086110699659588	-0.32587606031603344	-0.4535630180310685	-0.26006990169701827	-0.09763000661171442	-0.01141745766988132
WASH3P	-0.964785007433463	-1.0320987386097493	-0.9431014457056861	-0.7929002717856132	-0.675362300174881	-0.7109901647403228
OSBPL7	-0.618045059440919	-0.691217922922415	-0.7937015381697078	-0.41437815770701386	-0.4088241286295011	-0.4059988600547769
TESMIN	-1.0867102465222187	-1.127941845219899	-1.1249695531760366	-0.8423408302027403	-0.8558478266431394	-0.9451127436040586
SEMA6B	-0.07030489579323314	0.002411964033232444	0.057860870083298564	0.394536326597143	0.27193596483736904	0.31504363813258934
NT5M	-0.6771457310325062	-0.9133975468515922	-0.754991657562763	-0.5746488318708627	-0.392471614802333	-0.5314953717460359
ZFYVE28	-1.3216925944852622	-1.2802030640306823	-1.2644806655009153	-1.0463557248890167	-1.168014456191334	-1.0626083184194444
EFHD1	0.41993463643682155	0.46894066292202485	0.44601154517560404	0.9015985241854627	0.7239025276372578	0.7234753127949526
KCNH2	0.4083073632502212	0.3966141968787452	0.4272373731080203	0.7860340479316374	0.7416615541429606	0.7301457693428127
OSR2	-0.43846611109566863	-0.2177302913185193	-0.2207133025684282	-0.023605329149037298	-0.05479881375814481	0.1622260383795366
AC037459.4	0.3695953989265429	0.19051950077422025	0.39002848302037957	0.6462141511524278	0.7123774406663516	0.625691081724745
LITAF	-0.04771806540456152	-0.06663374151800243	0.1176008282184905	0.35530531220157585	0.365649140489713	0.2894882486142816
TICAM1	-0.2660142999930898	-0.150909574529522	-0.3721685725050457	0.07759076929585541	0.06501788192641986	0.047824606900500534
RP11-732A19.8	0.10850021842628511	-0.031946590843726384	-0.05044872481833712	0.30610286577301765	0.44170033308910284	0.27759283502317883
AC009133.15	2.624623045988531	2.7065370388937935	2.6650900069025445	3.0499984460675305	3.0050474751384284	2.9712500908219197
ENO2	0.27813643448002273	0.14825254807840896	0.3572982755763452	0.5468570645541309	0.6451558346953352	0.6249761892229371
DUSP1	0.8842871033091532	0.8816924406102996	0.760100219107011	1.0893390501679714	1.3012764112775854	1.1767059291928286
ADAMTS9	-1.3318458191475397	-1.4186435867594163	-1.3325679916306328	-1.176111062665369	-1.1763626893289643	-1.1794144467185608
NDRG1	-1.242274140446159	-1.2237568021314866	-1.1978699723583646	-0.9630310913930196	-0.9800616457728054	-1.0795267180827728
H3F3AP4	-0.8780499422357757	-0.8672642262402134	-0.7803553462070486	-0.6358563069247481	-0.5926776550708716	-0.4737844271067899
AC008440.5	0.28351816932904106	0.28842431883288694	0.5140738864537864	0.7131428206587521	0.730586838764696	0.6976830369706557
EPHB3	-0.40371004263379817	-0.38562373480783924	-0.4249834737495401	-0.057024873628160944	-0.01219883841102242	-0.20604053207896594
FGFR3	-0.5446814025166524	-0.459370979450887	-0.4135386300382884	-0.15237409556850628	-0.06997153955451771	-0.2626052972580776
HOXB6	-1.1419303168865382	-0.9955759280836933	-1.0039055781922828	-0.8326395895799469	-0.7556187364267459	-0.7977333411506303
NTNG2	-1.1334907068894737	-1.0886486677440215	-1.0948130256672202	-0.8797358707127272	-0.9011478252107364	-0.8190091388688795
SEMA3F	-0.33076896755903035	-0.1473386276166683	-0.28450473893466494	0.1284569235284982	0.031886614715498536	0.06685869064826805
MGAT3	-0.475743431842673	-0.5006329217094253	-0.27512012916470796	-0.11371906451825321	-0.07404620165325945	-0.09202196733275003
CDH23	-1.2189769696400197	-1.2190360071665884	-1.2159527547047249	-0.993574187876653	-0.9985208285302922	-1.006516495972297
TMEM263	-0.7599915405262744	-0.8904264316626644	-0.5804743855097372	-0.5000571029151359	-0.405962614387501	-0.4237534208081367
MEX3D	0.38289935450133245	0.5769776253120223	0.42863990347586234	0.8139389005661153	0.7393778608326836	0.8949926472109188
ATP10A	-0.5624722038768106	-0.5352263519160799	-0.5096869275792726	-0.1631448386575018	-0.2451694921686051	-0.26994839014567845
NGEF	-0.28744164235221026	-0.3206217229495963	-0.4701932209911474	0.03987293107927759	-0.031970560535944645	-0.11117709305880154
CCDC65	-0.770611052742626	-0.9630816981312856	-0.8971012901687204	-0.5929597585547824	-0.7137151909568532	-0.49624058989943554
MARCH2	-0.21417381197301666	-0.5128456860569189	-0.37470411927600944	0.05136873344997705	-0.02965158794769245	-0.1318893930620248
ALKBH4	-1.1169378045610985	-1.180647410996374	-0.9662390266780109	-0.7830149058651809	-0.8258784297925758	-0.9057781956465196
BCL3	-0.7086478306675681	-0.5683144986403179	-0.6628856899626027	-0.2602124339733399	-0.32475428944605633	-0.44811645947706547
TMEM120A	0.0969063557406259	0.45944758597931334	0.38080759144538273	0.6094483674485187	0.7957738477250964	0.6141787699894161
SLC38A5	1.5217837058999601	1.4708964150000596	1.4849678334256973	1.8784275086892668	1.8344072928995445	1.8487229633558504
AC011558.5	1.8969965454177677	2.0581063355854865	1.9391637968429565	2.347078855396109	2.3957056092082243	2.2302566029447286
TOX2	-0.2347853917090143	-0.09577424976466839	-0.19335187498878725	0.05807550344395774	0.24493800120986892	0.18100481685139932
CCND3	0.7418511988369613	0.8150156873258364	0.7871425343178748	1.1171825671353732	1.1809821169662849	1.1284933785367057
SRGAP3	-1.3646113554043584	-1.3328261292464676	-1.4166839177696178	-1.1774588677426823	-1.1548954055014327	-1.222250453631748
LRFN4	0.6767871320906738	0.787616917665021	0.609848139021145	0.9604509970253255	1.0932566957609597	1.104506857117664
EIF5A2	-1.2696464024047178	-1.3974838288761284	-1.2109147091812191	-1.1067969294761952	-1.0351686603067167	-1.1067325514805486
TSHZ1	-0.6774053942655758	-0.8010142256745952	-0.8590250678802758	-0.46643042469766033	-0.446518446956022	-0.5368744445625881
PDLIM2	-1.057972728147378	-1.181024857785455	-1.054329788340275	-0.8455838733987212	-0.8056263057779316	-0.894810977917977
SNORA71C	0.7636320335933756	0.5643701363025185	0.727824103026755	0.941442140809142	1.0802988615617004	1.123215452818966
PLXDC2	-0.9952577493914685	-1.0438056058794478	-1.0143487138077287	-0.706161727727847	-0.7565999980070617	-0.8082418806571819
HERC2P3	-1.2537819242242403	-1.3821573709973092	-1.298452091835537	-1.102487595300291	-1.0983519450772417	-1.1194100931215512
TBXA2R	-0.9970023009274063	-1.0679459036229533	-1.184836537156067	-0.8998270288786006	-0.848970887591757	-0.7426298593888148
CCDC106	0.6211501253889872	0.48465559134417296	0.5132075757614677	0.9345994537742771	0.9271130614414461	0.8444931209511526
BTN3A1	-1.1032035773320679	-1.203868811552445	-1.0130106415850355	-0.8592823577104274	-0.7812206465517276	-0.9324339352471303
CGREF1	-0.6504464228342091	-0.917982450365728	-0.7285340019551081	-0.42979375566398037	-0.4827149848883946	-0.4715940716182379
RNF122	-0.3949303644564435	-0.3053266675504389	-0.3713983822551412	0.02412078429595292	-0.0028888897331709584	-0.09943766485495793
RP11-350J20.12	0.14977559296775003	0.30597871938964694	0.30808467974032805	0.5774801387454076	0.7026963532412551	0.5625848927163787
RP11-582J16.3	1.2746155676553101	1.365362634959028	1.4233380445271893	1.6030103239746147	1.8356835072064401	1.7212610742618293
DCLK2	-1.0353073119124458	-0.8071692781289193	-0.9585794658872696	-0.6882765014109935	-0.5850945632491301	-0.6794013166588868
RP11-661A12.9	-0.4694572641931963	-0.6840833234096176	-0.4648192521394617	-0.25704154034507287	-0.298785945073461	-0.09257096291616483
DUT	-0.36766965130055557	-0.2641129932888007	-0.4411709043135928	-0.07611466292449134	0.014698009124173773	0.009133310618964623
ZNF862	-1.253588345018079	-1.2877907281622425	-1.1144512799861412	-1.0084489878893355	-0.9326713574166963	-1.0150387755344024
EHMT2-AS1	0.4182168492083663	0.07318149281040363	0.5059378046421559	0.8146801784839648	0.7168162204122578	0.6106950381171156
IGSF9	-1.0409945720442773	-1.1319659179582846	-1.2515425141629555	-0.8492285469822114	-0.9135049540588901	-0.9077059001831275
GOLGA5	-0.6171594754331347	-0.5282450432594997	-0.7155629278223364	-0.2458652193525631	-0.42628641677447193	-0.23392395318014028
BAD	-0.15482366312742882	0.09302014908115319	0.0396648504576695	0.33233125486020987	0.3515266140402309	0.38387252333393906
SLC45A3	-0.3250945350073599	-0.332390217629815	-0.6586103980456808	-0.09141944586744209	-0.17279218697169874	-0.010353218122398174
C15orf59	-1.1501432310429642	-1.2366840343241428	-1.0070665219588075	-0.8486591532077713	-0.8668489583063701	-0.9130064030561084
FBXL5	-0.9040108613265018	-0.8419296637798847	-0.9088935919706771	-0.5548019728770436	-0.6242992298582125	-0.6034628509098201
CERS1	-0.20003642530178808	-0.12905265434793806	-0.0953820370596589	0.2606771983817987	0.1661061907376543	0.20924407936061212
GDF1	0.07226524267764273	0.16457180694765997	0.20562212498868365	0.5561808375539036	0.4767068885854282	0.5093389477002666
BGLAP	-0.3590709282995646	-0.6673340505787757	-0.5743892136590312	-0.1808083718274272	-0.3252627806582025	-0.08557376896623772
PPARG	-0.3702066023669183	-0.28581740810392836	-0.25597252249149427	0.03170387184855462	-0.0799572239593988	0.1662626555012656
BATF3	-1.2568032164414498	-1.1196805851312595	-1.1003794890574694	-0.9032501010743405	-0.8841927237687506	-0.9388702665529739
C20orf96	-0.0066895317836394574	0.16320786798312228	0.11254518398627583	0.34378927350147265	0.504576097016001	0.5179140615380036
LRFN5	-1.254496688965721	-1.3340634615932974	-1.263334127610264	-1.0897986010016776	-1.008731678549006	-1.0945532214450617
MN1	0.1694147768044411	0.09451447795040978	0.0851507804229644	0.5085359085318429	0.506117735038658	0.4413440273346805
PIR	0.21914075080038792	-0.0383925730925902	0.062071394284523074	0.508119439954556	0.41020467185704496	0.44627015901624467
UVSSA	-0.9209741255066581	-1.103210263331508	-0.9854126624777225	-0.7623600485459125	-0.6108449596201888	-0.8036611654034466
IRF2	-0.20521232838071116	-0.1742150765197553	-0.2184868388817705	0.18523423086689944	0.14769630757308683	0.1385066824361994
HS6ST3	-1.182631433434815	-1.084722892518469	-1.051182596980397	-0.8296519269482044	-0.9176804137283825	-0.7917906231531453
EPB41L4B	-0.536526842456285	-0.5610175373533879	-0.5957833076730817	-0.1796396790990562	-0.24072357521066512	-0.2795262141826098
ZBTB8A	-1.254427399144945	-1.258780549811407	-1.2812402293519083	-1.023677548792559	-1.011231539380222	-1.0845446949124355
KIAA0408	-1.3545169185284223	-1.1919110608019519	-1.2383369576501193	-0.9791179290693177	-1.054717269132034	-1.0637020419930068
FAM198B	-0.058057242847771515	0.005625590973497788	0.005886469605811835	0.40563882135644985	0.3138767123599795	0.3373940893194268
DNAJB5	-0.5149307828151958	-0.25369143793204374	-0.32623601837496463	-0.06361222579758402	0.06066337191391396	-0.02158987772640709
